Node1,Node2,Weight,Eigenvector Centrality Min,Eigenvector Centrality Max,Betweenness Centrality Min,Betweenness Centrality Max,Degree Centrality Min,Degree Centrality Max,Local Rank j,Local Rank i,Variance,Normalized Weight,LP,Label
1,11,293,0.1035221540291539,0.1488273414405204,0.016632078657395112,0.01911011920749019,0.11392405063291139,0.1518987341772152,0.9166666666666666,1.0,0.24893088022803717,0.9543973941368078,0.0,0.0
1,23,205,0.08519461370315563,0.1035221540291539,0.016632078657395112,0.017090266652097227,0.10126582278481013,0.11392405063291139,0.875,0.7777777777777778,0.045064829356712834,0.6677524429967426,0.30484330484330474,0.0
1,26,200,0.1035221540291539,0.11261966307560801,0.007889733693044305,0.016632078657395112,0.11392405063291139,0.11392405063291139,0.8888888888888888,0.1111111111111111,0.03841527036177085,0.6514657980456026,0.0,0.0
1,34,202,0.1035221540291539,0.10648370016450577,0.016632078657395112,0.024913868633440202,0.11392405063291139,0.12658227848101267,0.7,0.3333333333333333,0.04101143280684417,0.6579804560260586,0.5320512820512822,1.0
1,44,203,0.0828815026983756,0.1035221540291539,0.016632078657395112,0.018731133628894094,0.10126582278481013,0.11392405063291139,1.0,0.4444444444444444,0.04234134460583256,0.6612377850162866,0.0,0.0
1,45,204,0.10130751359587797,0.1035221540291539,0.016632078657395112,0.024357261260863985,0.11392405063291139,0.11392405063291139,0.8888888888888888,0.5555555555555556,0.043692476789122116,0.6644951140065146,0.08404558404558406,0.0
1,53,200,0.1035221540291539,0.1166434611207599,0.0029707185386204805,0.016632078657395112,0.10126582278481013,0.11392405063291139,0.875,0.2222222222222222,0.03841527036177085,0.6514657980456026,0.017094017094017092,0.0
1,64,212,0.1035221540291539,0.10885200796120262,0.016632078657395112,0.02528766267812032,0.11392405063291139,0.11392405063291139,1.0,0.8888888888888888,0.055265468090280316,0.6905537459283387,0.0,0.0
1,69,204,0.1035221540291539,0.11912039373382992,0.0019535371044621286,0.016632078657395112,0.10126582278481013,0.11392405063291139,0.875,0.6666666666666666,0.043692476789122116,0.6644951140065146,0.06196581196581186,0.0
2,5,297,0.10384479956335844,0.1322302876428069,0.012293776741912373,0.013880814270298206,0.11392405063291139,0.11392405063291139,0.8888888888888888,1.0,0.2621020696154198,0.9674267100977199,0.0,0.0
2,8,292,0.11092277555689195,0.1322302876428069,0.004188497859383936,0.012293776741912373,0.11392405063291139,0.11392405063291139,0.7777777777777778,0.8888888888888888,0.24569113384194438,0.9511400651465798,0.0,0.0
2,35,195,0.10390188982852819,0.1322302876428069,0.007478391996405629,0.012293776741912373,0.10126582278481013,0.11392405063291139,0.875,0.3333333333333333,0.032296220974357866,0.6351791530944625,0.18732193732193736,0.0
2,36,192,0.1322302876428069,0.15191442289609758,0.007163784659632073,0.012293776741912373,0.11392405063291139,0.13924050632911392,0.7272727272727273,0.2222222222222222,0.028879435953523987,0.6254071661237784,0.09188034188034189,0.0
2,41,199,0.1322302876428069,0.2257587252231754,0.012293776741912373,0.03222257503656631,0.11392405063291139,0.21518987341772153,0.8235294117647058,0.6666666666666666,0.03714901971568593,0.6482084690553745,0.41239316239316237,1.0
2,51,188,0.076218124308398,0.1322302876428069,0.009779385917767268,0.012293776741912373,0.0759493670886076,0.11392405063291139,1.0,0.1111111111111111,0.02462080797262842,0.6123778501628665,0.059116809116809124,0.0
2,52,197,0.1322302876428069,0.20056367235561773,0.012293776741912373,0.07524120046118955,0.11392405063291139,0.18987341772151897,0.9333333333333333,0.4444444444444444,0.03468017957641958,0.6416938110749185,0.23433048433048437,0.0
2,54,209,0.11155500944173696,0.1322302876428069,0.0025790899208620725,0.012293776741912373,0.11392405063291139,0.11392405063291139,1.0,0.7777777777777778,0.0507664434700873,0.6807817589576547,0.0,0.0
2,72,197,0.1322302876428069,0.16956487730322603,0.012293776741912373,0.06861348639740722,0.11392405063291139,0.17721518987341772,1.0,0.5555555555555556,0.03468017957641958,0.6416938110749185,0.014957264957264965,0.0
3,15,293,0.1025243137468982,0.12027015468689488,0.003313845085996985,0.025555435584646877,0.10126582278481013,0.11392405063291139,0.875,1.0,0.24893088022803717,0.9543973941368078,0.0,0.0
3,18,196,0.12027015468689488,0.13105242031631847,0.003313845085996985,0.010920400465228798,0.11392405063291139,0.13924050632911392,0.9090909090909091,0.2222222222222222,0.03347759008323814,0.6384364820846905,0.5363247863247864,1.0
3,23,196,0.08519461370315563,0.12027015468689488,0.003313845085996985,0.017090266652097227,0.10126582278481013,0.11392405063291139,0.625,0.3333333333333333,0.03347759008323814,0.6384364820846905,0.30484330484330474,0.0
3,31,207,0.12027015468689488,0.14550231352186932,0.003313845085996985,0.02820116520213891,0.11392405063291139,0.13924050632911392,1.0,0.7777777777777778,0.04787319564479774,0.6742671009771987,0.0,0.0
3,36,201,0.12027015468689488,0.15191442289609758,0.003313845085996985,0.007163784659632073,0.11392405063291139,0.13924050632911392,0.8181818181818182,0.6666666666666666,0.03970274139215693,0.6547231270358306,0.09188034188034189,0.0
3,40,199,0.12027015468689488,0.14661509217320556,0.003313845085996985,0.020793884949907634,0.11392405063291139,0.12658227848101267,1.0,0.5555555555555556,0.03714901971568593,0.6482084690553745,0.0,0.0
3,62,198,0.12027015468689488,0.15001678574684818,0.003313845085996985,0.017493226859531676,0.11392405063291139,0.13924050632911392,1.0,0.4444444444444444,0.03590398945390218,0.6449511400651465,0.004985754985755098,0.0
3,64,210,0.10885200796120262,0.12027015468689488,0.003313845085996985,0.02528766267812032,0.11392405063291139,0.11392405063291139,0.8888888888888888,0.8888888888888888,0.05224489795918381,0.6840390879478827,0.0,0.0
3,69,195,0.11912039373382992,0.12027015468689488,0.0019535371044621286,0.003313845085996985,0.10126582278481013,0.11392405063291139,0.625,0.1111111111111111,0.032296220974357866,0.6351791530944625,0.06196581196581186,0.0
4,18,208,0.07300782183622137,0.13105242031631847,0.0051537304701861665,0.010920400465228798,0.08860759493670886,0.13924050632911392,1.0,1.0,0.04930920936529194,0.6775244299674267,0.0,0.0
4,25,195,0.07300782183622137,0.11401846749453359,0.0051537304701861665,0.01376700855841459,0.08860759493670886,0.12658227848101267,1.0,0.2857142857142857,0.032296220974357866,0.6351791530944625,0.05769230769230771,0.0
4,32,199,0.05658672052522375,0.07300782183622137,0.0051537304701861665,0.01923002526702624,0.08860759493670886,0.08860759493670886,1.0,0.7142857142857143,0.03714901971568593,0.6482084690553745,0.0,0.0
4,34,204,0.07300782183622137,0.10648370016450577,0.0051537304701861665,0.024913868633440202,0.08860759493670886,0.12658227848101267,0.8,0.8571428571428571,0.043692476789122116,0.6644951140065146,0.5320512820512822,1.0
4,43,198,0.07300782183622137,0.132673462632412,0.0051537304701861665,0.024848541066688247,0.08860759493670886,0.1518987341772152,0.8333333333333334,0.5714285714285714,0.03590398945390218,0.6449511400651465,0.3903133903133902,0.0
4,65,191,0.07191742407529458,0.07300782183622137,0.003943407740876095,0.0051537304701861665,0.08860759493670886,0.08860759493670886,0.8571428571428571,0.14285714285714285,0.027782948381848385,0.6221498371335505,0.0,0.0
4,73,197,0.07300782183622137,0.07976545576379444,0.0051537304701861665,0.015073811471085084,0.08860759493670886,0.08860759493670886,0.8571428571428571,0.42857142857142855,0.03468017957641958,0.6416938110749185,0.01994301994301994,0.0
5,13,299,0.10384479956335844,0.1377100626129129,0.013880814270298206,0.054245683195011093,0.11392405063291139,0.1518987341772152,0.9166666666666666,1.0,0.26881498661491815,0.9739413680781759,0.0,0.0
5,30,209,0.10384479956335844,0.11176021905957634,0.013880814270298206,0.014563263729882665,0.11392405063291139,0.11392405063291139,1.0,0.7777777777777778,0.0507664434700873,0.6807817589576547,0.0,0.0
5,42,201,0.09273119186780297,0.10384479956335844,0.0061289390403314456,0.013880814270298206,0.10126582278481013,0.11392405063291139,0.875,0.2222222222222222,0.03970274139215693,0.6547231270358306,0.0,0.0
5,46,203,0.09169975468140397,0.10384479956335844,0.013880814270298206,0.014902245866218604,0.10126582278481013,0.11392405063291139,0.875,0.4444444444444444,0.04234134460583256,0.6612377850162866,0.020655270655270657,0.0
5,47,202,0.046057979929626895,0.10384479956335844,0.0038281600112174594,0.013880814270298206,0.06329113924050633,0.11392405063291139,1.0,0.3333333333333333,0.04101143280684417,0.6579804560260586,0.0,0.0
5,48,200,0.10384479956335844,0.1265688761284612,0.013880814270298206,0.04565916716669909,0.11392405063291139,0.13924050632911392,1.0,0.1111111111111111,0.03841527036177085,0.6514657980456026,0.41880341880341887,1.0
5,63,205,0.10384479956335844,0.11994506887351357,0.013880814270298206,0.023033191734901908,0.11392405063291139,0.12658227848101267,1.0,0.5555555555555556,0.045064829356712834,0.6677524429967426,0.22435897435897445,0.0
5,78,205,0.10384479956335844,0.12628366109363834,0.013880814270298206,0.03692711159920049,0.11392405063291139,0.13924050632911392,1.0,0.6666666666666666,0.045064829356712834,0.6677524429967426,0.33618233618233606,0.0
