Node1,Node2,Weight,Eigenvector Centrality Min,Eigenvector Centrality Max,Betweenness Centrality Min,Betweenness Centrality Max,Degree Centrality Min,Degree Centrality Max,Local Rank j,Local Rank i,Variance,Normalized Weight,LP,Label
1,7,300,0.0754801996643294,0.0947450564892404,0.011284137009726566,0.04089499196851532,0.06289308176100629,0.08176100628930819,1.0,1.0,0.24920778273059924,0.9803921568627451,0.0,0.0
1,24,297,0.06744601192709233,0.0947450564892404,0.023491496929917432,0.04089499196851532,0.05660377358490566,0.08176100628930819,0.8888888888888888,0.7692307692307693,0.23951552403762466,0.9705882352941176,0.0,0.0
1,31,297,0.07566693603558493,0.0947450564892404,0.011255754126544667,0.04089499196851532,0.05660377358490566,0.08176100628930819,1.0,0.8461538461538461,0.23951552403762466,0.9705882352941176,0.0,0.0
1,37,299,0.07032612910709422,0.0947450564892404,0.0026183981521932316,0.04089499196851532,0.06289308176100629,0.08176100628930819,1.0,0.9230769230769231,0.24595567052669132,0.9771241830065359,0.0,0.0
1,47,198,0.0947450564892404,0.10174184719824934,0.01647316053812352,0.04089499196851532,0.08176100628930819,0.08176100628930819,0.6923076923076923,0.15384615384615385,0.02751412442436414,0.6470588235294118,0.0,0.0
1,53,198,0.03512197095316655,0.0947450564892404,0.0006579953319862562,0.04089499196851532,0.031446540880503145,0.08176100628930819,0.8,0.23076923076923078,0.02751412442436414,0.6470588235294118,0.0,0.0
1,66,199,0.0947450564892404,0.11533767768972232,0.020456383401731837,0.04089499196851532,0.08176100628930819,0.09433962264150944,0.8666666666666667,0.3076923076923077,0.028608946697049043,0.6503267973856209,0.0,0.0
1,77,205,0.09332726391933138,0.0947450564892404,0.02160369262604472,0.04089499196851532,0.07547169811320756,0.08176100628930819,1.0,0.6923076923076923,0.03562642576440285,0.6699346405228758,0.0,0.0
1,89,194,0.07344348457377606,0.0947450564892404,0.005154233583498769,0.04089499196851532,0.06918238993710692,0.08176100628930819,0.6363636363636364,0.07692307692307693,0.023348428396121824,0.6339869281045751,0.20565004004703402,1.0
1,101,203,0.05157613981055865,0.0947450564892404,0.005751109190325812,0.04089499196851532,0.050314465408805034,0.08176100628930819,1.0,0.6153846153846154,0.03320182885028598,0.6633986928104575,0.0,0.0
1,111,201,0.0947450564892404,0.1118917779258347,0.007606571351496117,0.04089499196851532,0.08176100628930819,0.09433962264150944,0.9333333333333333,0.5384615384615384,0.030862669161168046,0.6568627450980392,0.443150253063172,0.0
1,113,199,0.0947450564892404,0.09551531234725547,0.005719339090747487,0.04089499196851532,0.07547169811320756,0.08176100628930819,0.9166666666666666,0.38461538461538464,0.028608946697049043,0.6503267973856209,0.040596615599597784,0.0
1,119,200,0.08664702691022895,0.0947450564892404,0.029563913373561672,0.04089499196851532,0.08176100628930819,0.08176100628930819,0.8461538461538461,0.46153846153846156,0.029725128275983677,0.6535947712418301,0.31060309129019614,0.0
2,10,297,0.07401512134243904,0.07832085711580865,0.003628537122477995,0.009770083784891524,0.05660377358490566,0.06918238993710692,0.8181818181818182,0.8888888888888888,0.23951552403762466,0.9705882352941176,0.0,0.0
2,25,298,0.05542820288149918,0.07401512134243904,0.0010932728869198895,0.009770083784891524,0.050314465408805034,0.05660377358490566,1.0,1.0,0.24272491762903312,0.9738562091503268,0.0,0.0
2,41,193,0.07401512134243904,0.10152509164387681,0.007309449426838308,0.009770083784891524,0.05660377358490566,0.08176100628930819,0.9230769230769231,0.1111111111111111,0.02236040265468559,0.630718954248366,0.43238015712070366,0.0
2,59,199,0.07401512134243904,0.08364430982480227,0.0032399837510895544,0.009770083784891524,0.05660377358490566,0.06918238993710692,0.8181818181818182,0.4444444444444444,0.028608946697049043,0.6503267973856209,0.45649358395392026,1.0
2,99,195,0.07324283342625602,0.07401512134243904,0.009770083784891524,0.013353474007880504,0.05660377358490566,0.06289308176100629,0.8,0.2222222222222222,0.024357813443807795,0.6372549019607843,0.07052964332577824,0.0
2,117,199,0.07401512134243904,0.12755210361742592,0.009770083784891524,0.020084794198250964,0.05660377358490566,0.10062893081761007,0.8125,0.5555555555555556,0.028608946697049043,0.6503267973856209,0.0,0.0
2,141,214,0.07401512134243904,0.13141128348346734,0.009770083784891524,0.031335300790446635,0.05660377358490566,0.1069182389937107,1.0,0.7777777777777778,0.04759439753729057,0.6993464052287581,0.0,0.0
2,150,196,0.07401512134243904,0.07437009960845554,0.009770083784891524,0.009775330243445839,0.05660377358490566,0.06289308176100629,0.9,0.3333333333333333,0.0253885577977435,0.6405228758169934,0.040596615599597784,0.0
2,158,201,0.07401512134243904,0.09752594899467597,0.009770083784891524,0.021994278841663602,0.05660377358490566,0.08176100628930819,0.9230769230769231,0.6666666666666666,0.030862669161168046,0.6568627450980392,0.0,0.0
3,31,294,0.0530303265083274,0.07566693603558493,0.0009317204922650348,0.011255754126544667,0.04402515723270441,0.05660377358490566,0.8888888888888888,1.0,0.23001549910089766,0.9607843137254902,0.0,0.0
