Node1,Node2,Weight,Eigenvector Centrality Min,Eigenvector Centrality Max,Betweenness Centrality Min,Betweenness Centrality Max,Degree Centrality Min,Degree Centrality Max,Local Rank j,Local Rank i,Variance,Normalized Weight,LP,Label
1,7,301,0.14310134567910138,0.18834189092108286,0.01575559903220799,0.06691019338439912,0.12658227848101267,0.18987341772151897,1.0,0.9,0.26808628218220887,0.9868852459016394,0.0,0.0
1,8,303,0.1129653752012554,0.14310134567910138,0.01575559903220799,0.026055618003972193,0.11392405063291139,0.12658227848101267,1.0,1.0,0.2749197140553612,0.9934426229508196,0.0,0.0
1,10,296,0.1408389482134864,0.14310134567910138,0.01575559903220799,0.03559447069897117,0.12658227848101267,0.13924050632911392,0.6363636363636364,0.8,0.2513789454447727,0.9704918032786886,0.0,0.0
1,13,291,0.14014843944416572,0.14310134567910138,0.015354169583476743,0.01575559903220799,0.12658227848101267,0.12658227848101267,0.7,0.6,0.23520909862940048,0.9540983606557377,0.0,0.0
1,14,291,0.14310134567910138,0.18814395546181073,0.01575559903220799,0.03908096388192613,0.12658227848101267,0.18987341772151897,0.8666666666666667,0.7,0.23520909862940048,0.9540983606557377,0.0,0.0
1,28,200,0.09127645341909417,0.14310134567910138,0.007972459579080805,0.01575559903220799,0.10126582278481013,0.12658227848101267,0.75,0.3,0.034828125772641653,0.6557377049180327,0.4482758620689661,1.0
1,38,195,0.14310134567910138,0.175666214308418,0.01575559903220799,0.057188601323431495,0.12658227848101267,0.18987341772151897,0.8,0.1,0.02897808546089754,0.639344262295082,0.3793103448275858,0.0
1,43,200,0.09909348610848635,0.14310134567910138,0.008333556331723467,0.01575559903220799,0.10126582278481013,0.12658227848101267,0.875,0.4,0.034828125772641653,0.6557377049180327,0.0,0.0
1,59,197,0.14168265361038399,0.14310134567910138,0.01575559903220799,0.021540250442249408,0.12658227848101267,0.1518987341772152,1.0,0.2,0.031253602794947495,0.6459016393442623,0.10344827586206916,0.0
1,62,201,0.0923890729107509,0.14310134567910138,0.01575559903220799,0.019738921686341355,0.10126582278481013,0.12658227848101267,1.0,0.5,0.036062632625638184,0.659016393442623,0.0689655172413792,0.0
