Node1,Node2,Weight,Eigenvector Centrality Min,Eigenvector Centrality Max,Betweenness Centrality Min,Betweenness Centrality Max,Degree Centrality Min,Degree Centrality Max,Local Rank j,Local Rank i,Variance,Normalized Weight,LP,Label
1,8,304,0.10186169051334738,0.24508986472877622,0.0145026094393183,0.04424197462172145,0.0379746835443038,0.08860759493670886,1.0,1.0,0.24959299966047357,0.990228013029316,0.5,1.0
1,35,202,0.09536656341712466,0.24508986472877622,0.0,0.04424197462172145,0.02531645569620253,0.08860759493670886,1.0,0.5714285714285714,0.02800444169168893,0.6579804560260586,0.0,0.0
1,45,214,0.2297543499973963,0.24508986472877622,0.04424197462172145,0.052343905508462456,0.08860759493670886,0.08860759493670886,1.0,0.8571428571428571,0.04261467628303736,0.6970684039087948,0.0,0.0
1,69,199,0.13234740287545146,0.24508986472877622,0.04424197462172145,0.10535385851841547,0.0759493670886076,0.08860759493670886,1.0,0.42857142857142855,0.024829341690627917,0.6482084690553745,0.0,0.0
1,72,205,0.24508986472877622,0.29859092770232504,0.04424197462172145,0.17476770767910008,0.08860759493670886,0.12658227848101267,1.0,0.7142857142857143,0.03137052515146038,0.6677524429967426,0.0,0.0
1,75,193,0.13633873409790093,0.24508986472877622,0.009815922474150321,0.04424197462172145,0.06329113924050633,0.08860759493670886,0.8,0.14285714285714285,0.0190520920646372,0.6286644951140065,0.0,0.0
1,77,197,0.2320961805426165,0.24508986472877622,0.04424197462172145,0.13294656585795825,0.08860759493670886,0.10126582278481013,1.0,0.2857142857142857,0.02281871027809304,0.6416938110749185,1.0,1.0
2,17,296,0.029152323562193678,0.07554449196875515,0.0005950448988423672,0.01634750622092394,0.02531645569620253,0.0379746835443038,0.6666666666666666,1.0,0.22423464042058774,0.9641693811074918,1.0,1.0
2,28,197,0.029152323562193678,0.07032335108277937,0.0005950448988423672,0.004686171774779369,0.02531645569620253,0.05063291139240506,0.75,0.5,0.02281871027809304,0.6416938110749185,0.0,0.0
3,30,191,0.027277961766402473,0.07317276793918637,0.03456979026599279,0.0451909553175376,0.0379746835443038,0.05063291139240506,0.75,0.3333333333333333,0.017296105263716267,0.6221498371335505,0.5,1.0
3,60,205,0.027277961766402473,0.057637424906282125,0.03456979026599279,0.0643247985020137,0.0379746835443038,0.05063291139240506,0.75,1.0,0.03137052515146038,0.6677524429967426,0.5,0.0
3,70,203,0.005678483845810399,0.027277961766402473,0.012982797792924375,0.03456979026599279,0.02531645569620253,0.0379746835443038,1.0,0.6666666666666666,0.029105249127311588,0.6612377850162866,0.0,0.0
4,26,200,0.1258332539780668,0.13584612874801577,0.014394419457710595,0.05964110900819762,0.05063291139240506,0.0759493670886076,1.0,0.25,0.025866487973347094,0.6514657980456026,0.0,0.0
4,29,203,0.13584612874801577,0.16374575116938886,0.014394419457710595,0.02180351294275345,0.05063291139240506,0.06329113924050633,1.0,0.5,0.029105249127311588,0.6612377850162866,0.0,0.0
4,53,206,0.13584612874801577,0.17970218181435435,0.014394419457710595,0.10265543176935582,0.05063291139240506,0.08860759493670886,0.8571428571428571,0.75,0.03253499373998652,0.6710097719869706,1.0,1.0
4,71,208,0.13584612874801577,0.21045189544857068,0.014394419457710595,0.045200369251002154,0.05063291139240506,0.0759493670886076,1.0,1.0,0.034927592069942275,0.6775244299674267,0.0,0.0
5,68,207,0.012538787720502903,0.06274072367318696,0.0,0.13409220877575306,0.012658227848101266,0.05063291139240506,1.0,1.0,0.03372068271281382,0.6742671009771987,1.0,1.0
6,16,301,0.1452302226165605,0.1517933082487598,0.023662694548770496,0.07002107128689407,0.08860759493670886,0.08860759493670886,1.0,1.0,0.23992446206325768,0.9804560260586319,0.0,0.0
