Node1,Node2,Weight,Eigenvector Centrality Min,Eigenvector Centrality Max,Betweenness Centrality Min,Betweenness Centrality Max,Degree Centrality Min,Degree Centrality Max,Local Rank j,Local Rank i,Variance,Normalized Weight,LP,Label
1,2,298,0.056775156332645134,0.112334648653502,0.0016072773655768642,0.016004915674564937,0.04402515723270441,0.08805031446540881,1.0,1.0,0.3073300236401557,0.9802631578947368,0.0,0.0
1,5,294,0.09462062001648627,0.112334648653502,0.0040932332947299895,0.016004915674564937,0.08176100628930819,0.08805031446540881,0.9230769230769231,0.7857142857142857,0.2929143764232022,0.9671052631578947,0.0,0.0
1,7,294,0.112334648653502,0.12243496185204161,0.016004915674564937,0.04747030075147618,0.08805031446540881,0.09433962264150944,0.9333333333333333,0.8571428571428571,0.2929143764232022,0.9671052631578947,0.0,0.0
1,10,297,0.07325007776748996,0.112334648653502,0.01579376045159492,0.016004915674564937,0.06289308176100629,0.08805031446540881,1.0,0.9285714285714286,0.30369364992456005,0.9769736842105263,0.0,0.0
1,25,205,0.10645115738083422,0.112334648653502,0.016004915674564937,0.019936588518392286,0.08805031446540881,0.09433962264150944,1.0,0.7142857142857143,0.061728639280890625,0.6743421052631579,0.165895823825515,0.0
1,27,197,0.053850700256434354,0.112334648653502,0.0008510794819490736,0.016004915674564937,0.04402515723270441,0.08805031446540881,0.8571428571428571,0.2857142857142857,0.049344713268036335,0.6480263157894737,0.020213338419306753,0.0
1,40,191,0.1037951879237366,0.112334648653502,0.005827934513813549,0.016004915674564937,0.08176100628930819,0.08805031446540881,0.6923076923076923,0.07142857142857142,0.040965702276401145,0.6282894736842105,0.10955050439686898,0.0
1,56,201,0.07953495586752667,0.112334648653502,0.00312636984727891,0.016004915674564937,0.06289308176100629,0.08805031446540881,0.9,0.5714285714285714,0.05536354608055769,0.6611842105263158,0.20056331696285692,0.0
1,64,194,0.112334648653502,0.11438089884645214,0.016004915674564937,0.02761680479687195,0.08805031446540881,0.09433962264150944,1.0,0.14285714285714285,0.04505782203814675,0.6381578947368421,0.04426159159179616,0.0
1,80,200,0.07464958381346784,0.112334648653502,0.01033753158835389,0.016004915674564937,0.05660377358490566,0.08805031446540881,0.8888888888888888,0.5,0.053826375966070025,0.6578947368421053,0.0,0.0
1,98,194,0.112334648653502,0.12148633196993752,0.016004915674564937,0.022486387872985486,0.08805031446540881,0.1069182389937107,0.9411764705882353,0.21428571428571427,0.04505782203814675,0.6381578947368421,0.0,0.0
1,99,199,0.07149854699373581,0.112334648653502,0.007094252950474589,0.016004915674564937,0.05660377358490566,0.08805031446540881,0.8888888888888888,0.35714285714285715,0.052310847125820535,0.6546052631578947,0.42705828661730577,1.0
1,108,203,0.08346305620543493,0.112334648653502,0.0026009961946122893,0.016004915674564937,0.06918238993710692,0.08805031446540881,0.9090909090909091,0.6428571428571429,0.05850281013224771,0.6677631578947368,0.03245713818635043,0.0
1,150,199,0.08210805542287536,0.112334648653502,0.0022496163886180603,0.016004915674564937,0.07547169811320756,0.08805031446540881,1.0,0.42857142857142855,0.052310847125820535,0.6546052631578947,0.0,0.0
2,38,199,0.056775156332645134,0.09931615570786458,0.0016072773655768642,0.005310198746852621,0.04402515723270441,0.08805031446540881,0.9285714285714286,0.14285714285714285,0.052310847125820535,0.6546052631578947,0.7686756261537095,1.0
2,75,202,0.056775156332645134,0.062107021624368555,0.0016072773655768642,0.011567259471983404,0.04402515723270441,0.050314465408805034,1.0,0.2857142857142857,0.056922357469283584,0.6644736842105263,0.0,0.0
2,87,207,0.056775156332645134,0.10582654016909779,0.0016072773655768642,0.030930210741671984,0.04402515723270441,0.08176100628930819,1.0,0.8571428571428571,0.06504103352648652,0.680921052631579,0.14741262456661447,0.0
2,130,202,0.04794380621458272,0.056775156332645134,0.0016072773655768642,0.0072099387435032225,0.04402515723270441,0.050314465408805034,0.875,0.42857142857142855,0.056922357469283584,0.6644736842105263,0.0,0.0
