Node1,Node2,Weight,Eigenvector Centrality Min,Eigenvector Centrality Max,Betweenness Centrality Min,Betweenness Centrality Max,Degree Centrality Min,Degree Centrality Max,Local Rank j,Local Rank i,Variance,Normalized Weight,LP,Label
1,4,299,0.10222126248966526,0.13328690079289818,0.002854450248276161,0.008952204397147166,0.18987341772151897,0.24050632911392406,0.9473684210526315,1.0,0.2783522432458991,0.9835526315789473,0.0,0.0
1,11,290,0.10222126248966526,0.14714116771827804,0.002854450248276161,0.022622165005403767,0.18987341772151897,0.26582278481012656,0.8571428571428571,0.9333333333333333,0.2479897751873242,0.9539473684210527,0.0,0.0
1,17,202,0.10222126248966526,0.12117867382220847,0.002854450248276161,0.024654435380934096,0.18987341772151897,0.21518987341772153,1.0,0.5333333333333333,0.04347726817445553,0.6644736842105263,0.0,0.0
1,20,204,0.10222126248966526,0.12618814474007717,0.002854450248276161,0.02381769123483495,0.18987341772151897,0.24050632911392406,1.0,0.6,0.046264130112987724,0.6710526315789473,0.028301886792452827,0.0
1,21,196,0.10222126248966526,0.11773028302110196,0.002854450248276161,0.020872435889521063,0.18987341772151897,0.21518987341772153,0.8823529411764706,0.13333333333333333,0.03563607294057636,0.6447368421052632,0.5188679245283019,0.0
1,32,196,0.07549853493923567,0.10222126248966526,0.002854450248276161,0.0029431310773107974,0.13924050632911392,0.18987341772151897,0.8181818181818182,0.2,0.03563607294057636,0.6447368421052632,0.0,0.0
1,34,200,0.10222126248966526,0.11758196362009661,0.0006128760944391104,0.002854450248276161,0.18987341772151897,0.21518987341772153,0.9411764705882353,0.4666666666666667,0.04077697133287625,0.6578947368421053,0.11320754716981131,0.0
1,40,204,0.07485171876158671,0.10222126248966526,0.002854450248276161,0.006404996922495061,0.13924050632911392,0.18987341772151897,1.0,0.6666666666666666,0.046264130112987724,0.6710526315789473,0.0,0.0
1,45,204,0.10222126248966526,0.10294903788377026,0.002854450248276161,0.011977146672641754,0.18987341772151897,0.18987341772151897,0.9333333333333333,0.7333333333333333,0.046264130112987724,0.6710526315789473,0.0,0.0
1,49,194,0.10222126248966526,0.10923461606890483,0.002854450248276161,0.005930983815022255,0.18987341772151897,0.20253164556962025,0.6875,0.06666666666666667,0.0331954713898558,0.6381578947368421,0.30188679245283023,1.0
1,50,206,0.10222126248966526,0.1255848578933955,0.002854450248276161,0.026255065752506072,0.18987341772151897,0.24050632911392406,0.8947368421052632,0.8,0.04913755714847287,0.6776315789473685,0.0,0.0
1,57,207,0.10222126248966526,0.10567012741046636,0.002854450248276161,0.013759910348853575,0.18987341772151897,0.20253164556962025,1.0,0.8666666666666667,0.05060673257757276,0.680921052631579,0.03773584905660375,0.0
1,61,197,0.10222126248966526,0.12544340524222283,0.002854450248276161,0.006827213451988414,0.18987341772151897,0.22784810126582278,0.8888888888888888,0.3333333333333333,0.036888835627293975,0.6480263157894737,0.0,0.0
1,67,199,0.08685586473952571,0.10222126248966526,0.002854450248276161,0.006063258476526756,0.16455696202531644,0.18987341772151897,0.7692307692307693,0.4,0.0394592848234439,0.6546052631578947,0.0,0.0
1,74,196,0.10222126248966526,0.11285357799982634,0.002854450248276161,0.006387227399885628,0.18987341772151897,0.20253164556962025,0.8125,0.26666666666666666,0.03563607294057636,0.6447368421052632,0.0,0.0
2,11,288,0.12509300151206093,0.14714116771827804,0.00026396019183773085,0.022622165005403767,0.20253164556962025,0.26582278481012656,0.8095238095238095,0.9375,0.24148061407981686,0.9473684210526315,0.0,0.0
2,12,291,0.12509300151206093,0.12981553200144152,0.00026396019183773085,0.006003310016826769,0.20253164556962025,0.24050632911392406,0.9473684210526315,1.0,0.2512768176524352,0.9572368421052632,0.0,0.0
2,20,200,0.12509300151206093,0.12618814474007717,0.00026396019183773085,0.02381769123483495,0.20253164556962025,0.24050632911392406,0.9473684210526315,0.5,0.04077697133287625,0.6578947368421053,0.028301886792452827,0.0
2,23,208,0.12509300151206093,0.16280870211698428,0.00026396019183773085,0.049210386814551296,0.20253164556962025,0.2911392405063291,1.0,0.75,0.052097549280910885,0.6842105263157895,0.0,0.0
2,25,194,0.10158917552558476,0.12509300151206093,0.00026396019183773085,0.011004570305052851,0.18987341772151897,0.20253164556962025,0.8,0.0625,0.0331954713898558,0.6381578947368421,0.018867924528301872,0.0
2,28,195,0.09767155893662015,0.12509300151206093,0.00026396019183773085,0.004101813146364448,0.17721518987341772,0.20253164556962025,0.9285714285714286,0.1875,0.034404951528096965,0.6414473684210527,0.0,0.0
2,29,204,0.12509300151206093,0.1313873549346434,0.00026396019183773085,0.009976095165968585,0.20253164556962025,0.21518987341772153,1.0,0.625,0.046264130112987724,0.6710526315789473,0.08490566037735847,0.0
2,31,194,0.11410621480988112,0.12509300151206093,0.00026396019183773085,0.006323166915125218,0.20253164556962025,0.20253164556962025,0.875,0.125,0.0331954713898558,0.6381578947368421,0.0,0.0
2,37,195,0.12509300151206093,0.12555898044058977,0.00026396019183773085,0.006804299491502055,0.20253164556962025,0.24050632911392406,0.8947368421052632,0.25,0.034404951528096965,0.6414473684210527,0.0,0.0
2,43,209,0.12509300151206093,0.15283547842918116,0.00026396019183773085,0.01395790717874736,0.20253164556962025,0.27848101265822783,0.9545454545454546,0.875,0.053610007258487226,0.6875,0.0,0.0
2,49,208,0.10923461606890483,0.12509300151206093,0.00026396019183773085,0.005930983815022255,0.20253164556962025,0.20253164556962025,1.0,0.8125,0.052097549280910885,0.6842105263157895,0.06603773584905659,1.0
2,56,198,0.11647354988990284,0.12509300151206093,0.00026396019183773085,0.016308776911262337,0.20253164556962025,0.21518987341772153,0.7058823529411765,0.375,0.038163239588249825,0.6513157894736842,0.08490566037735849,0.0
2,70,198,0.12509300151206093,0.15036168079880124,0.00026396019183773085,0.03151042679168998,0.20253164556962025,0.27848101265822783,0.8636363636363636,0.4375,0.038163239588249825,0.6513157894736842,0.7169811320754718,0.0
2,74,201,0.11285357799982634,0.12509300151206093,0.00026396019183773085,0.006387227399885628,0.20253164556962025,0.20253164556962025,0.9375,0.5625,0.042116299116546775,0.6611842105263158,0.0,0.0
2,76,206,0.12509300151206093,0.13413738969736883,0.00026396019183773085,0.01511168340290971,0.20253164556962025,0.25316455696202533,1.0,0.6875,0.04913755714847287,0.6776315789473685,0.0,0.0
2,77,196,0.12509300151206093,0.14625090513589162,0.00026396019183773085,0.030226101488419234,0.20253164556962025,0.26582278481012656,0.8571428571428571,0.3125,0.03563607294057636,0.6447368421052632,0.0,0.0
