Node1,Node2,Weight,Eigenvector Centrality Min,Eigenvector Centrality Max,Betweenness Centrality Min,Betweenness Centrality Max,Degree Centrality Min,Degree Centrality Max,Local Rank j,Local Rank i,Variance,Normalized Weight,LP,Label
1,2,292,0.11221759849455312,0.1573940200787537,0.013676767900245088,0.02518797108516066,0.08805031446540881,0.11949685534591195,0.8571428571428571,1.0,0.2765011898595272,0.9573770491803278,0.0,0.0
1,44,199,0.11183791252393066,0.1573940200787537,0.007066917364715261,0.013676767900245088,0.09433962264150944,0.11949685534591195,1.0,0.5789473684210527,0.04880377815151397,0.6524590163934426,0.0,0.0
1,54,189,0.09096747294472768,0.1573940200787537,0.013676767900245088,0.030199169858247367,0.07547169811320756,0.11949685534591195,0.6666666666666666,0.05263157894736842,0.035392477889255945,0.6196721311475409,0.2229843185246333,0.0
1,60,198,0.10269903390551607,0.1573940200787537,0.013676767900245088,0.015637767578409827,0.08176100628930819,0.11949685534591195,0.7692307692307693,0.42105263157894735,0.04736589993931667,0.6491803278688525,0.0,0.0
1,61,203,0.09970979882458504,0.1573940200787537,0.005202721913360046,0.013676767900245088,0.07547169811320756,0.11949685534591195,1.0,0.7894736842105263,0.054770286969128834,0.6655737704918033,0.0,0.0
1,62,198,0.1143653149369929,0.1573940200787537,0.00447294554447603,0.013676767900245088,0.08805031446540881,0.11949685534591195,0.9285714285714286,0.47368421052631576,0.04736589993931667,0.6491803278688525,0.0,0.0
1,64,196,0.10295438069738747,0.1573940200787537,0.00913991353385843,0.013676767900245088,0.07547169811320756,0.11949685534591195,0.8333333333333334,0.21052631578947367,0.04455464230556971,0.6426229508196721,0.0,0.0
1,76,197,0.09167450379740948,0.1573940200787537,0.003995702294357797,0.013676767900245088,0.06289308176100629,0.11949685534591195,0.7,0.3684210526315789,0.04594952132400189,0.6459016393442623,0.0,0.0
1,78,196,0.11632074252689135,0.1573940200787537,0.013676767900245088,0.01442739298274621,0.08805031446540881,0.11949685534591195,0.8571428571428571,0.2631578947368421,0.04455464230556971,0.6426229508196721,0.3231920767282346,1.0
1,84,200,0.061980934156092654,0.1573940200787537,0.001721445499807095,0.013676767900245088,0.04402515723270441,0.11949685534591195,1.0,0.631578947368421,0.050263155960593824,0.6557377049180327,0.0,0.0
1,85,198,0.09740001649633771,0.1573940200787537,0.005948733492102097,0.013676767900245088,0.07547169811320756,0.11949685534591195,0.9166666666666666,0.5263157894736842,0.04736589993931667,0.6491803278688525,0.0,0.0
1,90,203,0.06441899085417732,0.1573940200787537,0.007535566981470969,0.013676767900245088,0.050314465408805034,0.11949685534591195,1.0,0.8421052631578947,0.054770286969128834,0.6655737704918033,0.0,0.0
1,95,203,0.08372177884449825,0.1573940200787537,0.002461934295761689,0.013676767900245088,0.05660377358490566,0.11949685534591195,0.8888888888888888,0.7368421052631579,0.054770286969128834,0.6655737704918033,0.0,0.0
