Node1,Node2,Weight,Eigenvector Centrality Min,Eigenvector Centrality Max,Betweenness Centrality Min,Betweenness Centrality Max,Degree Centrality Min,Degree Centrality Max,Local Rank j,Local Rank i,Variance,Normalized Weight,LP,Label
1,2,294,0.10593147214267,0.12596823247169578,0.0036821531925424924,0.017182923225435763,0.08176100628930819,0.09433962264150944,1.0,1.0,0.34215394497646207,0.9576547231270358,0.0,0.0
1,11,293,0.07679198320371286,0.12596823247169578,0.012518210941903321,0.017182923225435763,0.06918238993710692,0.09433962264150944,0.9090909090909091,0.9333333333333333,0.3383538759109058,0.9543973941368078,0.0,0.0
1,44,200,0.10262933015265706,0.12596823247169578,0.017182923225435763,0.02973519505642744,0.08176100628930819,0.09433962264150944,0.9230769230769231,0.4666666666666667,0.07770175259454759,0.6514657980456026,0.053763440860215006,0.0
1,47,199,0.12596823247169578,0.1513119592132007,0.009759654025518955,0.017182923225435763,0.09433962264150944,0.10062893081761007,1.0,0.3333333333333333,0.07589639965330039,0.6482084690553745,0.0,0.0
1,56,197,0.05544542438938322,0.12596823247169578,0.0022053259215905497,0.017182923225435763,0.04402515723270441,0.09433962264150944,1.0,0.13333333333333333,0.07234935492370949,0.6416938110749185,0.0,0.0
1,59,199,0.12596823247169578,0.1634479578135811,0.017182923225435763,0.027220966155202378,0.09433962264150944,0.11949685534591195,0.9473684210526315,0.4,0.07589639965330039,0.6482084690553745,0.7150537634408602,1.0
1,61,198,0.12596823247169578,0.14937835646526504,0.017182923225435763,0.022857461951857772,0.09433962264150944,0.1069182389937107,0.9411764705882353,0.26666666666666666,0.07411226709635436,0.6449511400651465,0.09139784946236562,0.0
1,81,201,0.06461047284349972,0.12596823247169578,0.008281803287352675,0.017182923225435763,0.050314465408805034,0.09433962264150944,1.0,0.6,0.07952832592009594,0.6547231270358306,0.0,0.0
1,98,205,0.0742416673657338,0.12596823247169578,0.003188814652870062,0.017182923225435763,0.05660377358490566,0.09433962264150944,1.0,0.8,0.08704682306530097,0.6677524429967426,0.0,0.0
1,99,197,0.08098794268425655,0.12596823247169578,0.0045919635124316285,0.017182923225435763,0.06289308176100629,0.09433962264150944,1.0,0.2,0.07234935492370949,0.6416938110749185,0.0,0.0
1,110,200,0.08796194717690003,0.12596823247169578,0.013733111437490536,0.017182923225435763,0.06918238993710692,0.09433962264150944,0.8181818181818182,0.5333333333333333,0.07770175259454759,0.6514657980456026,0.13978494623655913,0.0
1,113,202,0.06021061595497132,0.12596823247169578,0.005200020724262423,0.017182923225435763,0.06289308176100629,0.09433962264150944,1.0,0.7333333333333333,0.08137611962994547,0.6579804560260586,0.0,0.0
1,115,201,0.0760784984728728,0.12596823247169578,0.015011495490288393,0.017182923225435763,0.05660377358490566,0.09433962264150944,1.0,0.6666666666666666,0.07952832592009594,0.6547231270358306,0.0,0.0
